"Id","DirName","Title","Size","DeletedDate","ItemType","ItemState","DeletedByName"
"92af0874-d30d-42dd-be6b-41a3181b35bf","sites/LabReports/Lab Reports","186920_535664_Wastewater - SVL - 9-17-2018.PDF","221991","2/17/2024 4:26:05 AM","File","FirstStageRecycleBin","System Account"
"8c6279fb-7cd9-4ebc-ab8e-719258a8994c","sites/LabReports/Lab Reports","186919_535663_Wastewater - SVL - 10-11-2018.PDF","119847","2/17/2024 4:26:35 AM","File","FirstStageRecycleBin","System Account"
"9ff39d36-478d-4226-82a7-1590883846fe","sites/LabReports/Lab Reports","186918_535662_Wastewater - SVL - 10-11-2018.PDF","83376","2/17/2024 4:25:49 AM","File","FirstStageRecycleBin","System Account"
"81504687-59ee-4665-90db-be2fb55b4c3b","sites/LabReports/Lab Reports","186917_535661_Wastewater - SVL - 10-11-2018.PDF","123278","2/17/2024 4:25:18 AM","File","FirstStageRecycleBin","System Account"
"f0f5488f-0951-4b61-975a-ad6d33c01d07","sites/LabReports/Lab Reports","186915_535659_Wastewater - SVL - 10-11-2018.PDF","83862","2/17/2024 4:26:38 AM","File","FirstStageRecycleBin","System Account"
"01df076a-a159-4027-8068-68f44464ffee","sites/LabReports/Lab Reports","186914_535658_Wastewater - SVL - 10-1-2018.PDF","219666","2/17/2024 4:26:23 AM","File","FirstStageRecycleBin","System Account"
"7ecacdcc-608d-47d0-808b-b83e1205a43d","sites/LabReports/Lab Reports","186913_535657_Wastewater - SVL - 10-4-2018.pdf","415303","2/17/2024 4:25:42 AM","File","FirstStageRecycleBin","System Account"
"b0900874-4afc-4d2a-9bd9-b872210f57af","sites/LabReports/Lab Reports","186912_535656_Wastewater - SVL - 10-4-2018.PDF","226372","2/17/2024 4:25:19 AM","File","FirstStageRecycleBin","System Account"
"6db343af-f03b-4702-ad99-ee8223ac9cf1","sites/LabReports/Lab Reports","186911_535655_Wastewater - SVL - 8-5-2018.PDF","156445","2/17/2024 4:25:51 AM","File","FirstStageRecycleBin","System Account"
"d83b0dda-447d-4540-8ee9-2e4024791199","sites/LabReports/Lab Reports","186892_535475_Wastewater - SVL - 8-5-2018.PDF","156443","2/17/2024 4:25:40 AM","File","FirstStageRecycleBin","System Account"
"e42a2f37-3e96-45f6-b2c0-acf186f4b25f","sites/LabReports/Lab Reports","186872_535399_Anatek_Phenols.pdf","630008","2/17/2024 4:25:59 AM","File","FirstStageRecycleBin","System Account"
"42553e73-b09a-4afc-8e99-073efc5c18b4","sites/LabReports/Lab Reports","186872_535398_Wastewater - SVL - 9-17-2018.PDF","221987","2/17/2024 4:26:07 AM","File","FirstStageRecycleBin","System Account"
"adbda0a4-f2e5-43e3-82a7-286967f4746f","sites/LabReports/Lab Reports","186867_535350_Wastewater - SVL - 9-20-2018.PDF","231920","2/17/2024 4:26:24 AM","File","FirstStageRecycleBin","System Account"
"4dee8c71-969f-4978-9166-7b15c133b8fd","sites/LabReports/Lab Reports","186864_535307_Wastewater - SVL - 9-20-2018.PDF","226290","2/17/2024 4:26:20 AM","File","FirstStageRecycleBin","System Account"
"ae7954a2-b42b-48d3-9334-857aa51ce327","sites/LabReports/Lab Reports","186771_534989_Wastewater - SVL - 9-6-2018.pdf","225050","2/17/2024 4:26:42 AM","File","FirstStageRecycleBin","System Account"
"2a435cab-8d21-4fac-8dc1-bb967e72c7c6","sites/LabReports/Lab Reports","186765_534914_Wastewater - SVL - 6-19-2018.pdf","77449","2/17/2024 4:26:10 AM","File","FirstStageRecycleBin","System Account"
"1f42a089-cdec-4b2f-b393-1d7754bd7e97","sites/LabReports/Lab Reports","186764_534913_Anatek Results.pdf","205684","2/17/2024 4:26:16 AM","File","FirstStageRecycleBin","System Account"
"62076b74-4e48-48e2-8e09-8affe4bf5d23","sites/LabReports/Lab Reports","186764_534912_Wastewater - SVL - 6-13-2018.PDF","165803","2/17/2024 4:25:19 AM","File","FirstStageRecycleBin","System Account"
"55414a02-2438-43f8-bccd-67dde73549aa","sites/LabReports/Lab Reports","186734_534796_Stormwater - Accurate - 8-27-2018.pdf","212908","2/17/2024 4:25:48 AM","File","FirstStageRecycleBin","System Account"
"70bb506d-b918-44c9-973e-72bb4d4ec538","sites/LabReports/Lab Reports","186733_534793_Wastewater - SVL - 9-4-2018.PDF","176245","2/17/2024 4:25:40 AM","File","FirstStageRecycleBin","System Account"
"828a334e-3ea2-4fd6-99ef-8e0d06521948","sites/LabReports/Lab Reports","186709_534629_July2018TSS.pdf","393189","2/17/2024 4:26:36 AM","File","FirstStageRecycleBin","System Account"
"513051a8-3371-4618-ac71-c863aa59cd2b","sites/LabReports/Lab Reports","186709_534622_FieldBlankReport.pdf","2696479","2/17/2024 4:26:33 AM","File","FirstStageRecycleBin","System Account"
"d6547085-a750-49c7-8c90-2082ec79c9f1","sites/LabReports/Lab Reports","186709_534621_EFFFieldBlank_V64579PCB_DataSummary_1.xlsx","32743","2/17/2024 4:25:59 AM","File","FirstStageRecycleBin","System Account"
"23caf663-c732-4c85-b1ae-a84ec173b04b","sites/LabReports/Lab Reports","186709_534617_V64906PCB_DataSummary_1.xlsx","45683","2/17/2024 4:25:24 AM","File","FirstStageRecycleBin","System Account"
"f5843941-5a5d-42dc-9cec-9f495c15df9d","sites/LabReports/Lab Reports","186709_534616_Wastewater - Axys - 7-1-2018.pdf","2805435","2/17/2024 4:25:23 AM","File","FirstStageRecycleBin","System Account"
"50937027-0bf8-4f8a-bb5b-dc4a8c82ab4d","sites/LabReports/Lab Reports","186671_534249_Wastewater - SVL - 8-5-2018.PDF","176993","2/17/2024 4:25:50 AM","File","FirstStageRecycleBin","System Account"
