"Scope","Title","InternalName","TypeAsString"
"/sites/FinanceDepartment/CCRecWF2019","Name","FileLeafRef","File"
"/sites/FinanceDepartment/CCRecWF2019","Document Modified By","Modified_x0020_By","Text"
"/sites/FinanceDepartment/CCRecWF2019","Document Created By","Created_x0020_By","Text"
"/sites/FinanceDepartment/CCRecWF2019","File Type","File_x0020_Type","Text"
"/sites/FinanceDepartment/CCRecWF2019","HTML File Type","HTML_x0020_File_x0020_Type","Text"
"/sites/FinanceDepartment/CCRecWF2019","Source URL","_SourceUrl","Text"
"/sites/FinanceDepartment/CCRecWF2019","Shared File Index","_SharedFileIndex","Text"
"/sites/FinanceDepartment/CCRecWF2019","Compliance Asset Id","ComplianceAssetId","Text"
"/sites/FinanceDepartment/CCRecWF2019","Title","Title","Text"
"/sites/FinanceDepartment/CCRecWF2019","Template Link","TemplateUrl","Text"
"/sites/FinanceDepartment/CCRecWF2019","HTML File Link","xd_ProgID","Text"
"/sites/FinanceDepartment/CCRecWF2019","Is Signed","xd_Signature","Boolean"
"/sites/FinanceDepartment/CCRecWF2019","Shortcut URL","_ShortcutUrl","URL"
"/sites/FinanceDepartment/CCRecWF2019","Shortcut Site Id","_ShortcutSiteId","Guid"
"/sites/FinanceDepartment/CCRecWF2019","Shortcut Web Id","_ShortcutWebId","Guid"
"/sites/FinanceDepartment/CCRecWF2019","Shortcut Unique Id","_ShortcutUniqueId","Guid"
"/sites/FinanceDepartment/CCRecWF2019","Trigger Flow Info","TriggerFlowInfo","Text"
"/sites/FinanceDepartment/CCRecWF2019","Document ID Value","_dlc_DocId","Text"
"/sites/FinanceDepartment/CCRecWF2019","Document ID","_dlc_DocIdUrl","URL"
"/sites/FinanceDepartment/CCRecWF2019","Persist ID","_dlc_DocIdPersistId","Boolean"
"/sites/FinanceDepartment/CCRecWF2019","ChargeDate","ChargeDate","DateTime"
"/sites/FinanceDepartment/CCRecWF2019","ChargeVendor","ChargeVendor","Text"
"/sites/FinanceDepartment/CCRecWF2019","Status","Status","Choice"
"/sites/FinanceDepartment/CCRecWF2019","ReturnReason","ReturnReason","Text"
"/sites/FinanceDepartment/CCRecWF2019","Description","Description0","Text"
"/sites/FinanceDepartment/CCRecWF2019","TravelingEmployee","TravelingEmployee","User"
"/sites/FinanceDepartment/CCRecWF2019","Coding Exception","CodingException","Text"
"/sites/FinanceDepartment/CCRecWF2019","PO Number","PONumber","Text"
"/sites/FinanceDepartment/CCRecWF2019","Month","Month","Calculated"
"/sites/FinanceDepartment/CCRecWF2019","Year","Year","Calculated"
"/sites/FinanceDepartment/CCRecWF2019","Start Month","StartMonth","Calculated"
"/sites/FinanceDepartment/CCRecWF2019","End Month","EndMonth","Calculated"
"/sites/FinanceDepartment/CCRecWF2019","Persist ID","Persist_x0020_ID","Boolean"
"/sites/FinanceDepartment/CCRecWF2019","DescriptionBlank","Description","Note"
"/sites/FinanceDepartment/CCRecWF2019","Form Data","FormData","Note"
"/sites/FinanceDepartment/CCRecWF2019","Created","Created","DateTime"
"/sites/FinanceDepartment/CCRecWF2019","Modified","Modified","DateTime"
"/sites/FinanceDepartment/CCRecWF2019","BudgetCode","BudgetCode","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","MediaServiceMetadata","MediaServiceMetadata","Note"
"/sites/FinanceDepartment/CCRecWF2019","MediaServiceFastMetadata","MediaServiceFastMetadata","Note"
"/sites/FinanceDepartment/CCRecWF2019","CCSPortalFormKey","CCSPortalFormKey","Text"
"/sites/FinanceDepartment/CCRecWF2019","CCSUniqueGuid","CCSUniqueGuid","Text"
"/sites/FinanceDepartment/CCRecWF2019","CCSFormData","CCSFormData","Note"
"/sites/FinanceDepartment/CCRecWF2019","BucketFolder","BucketFolder","Text"
"/sites/FinanceDepartment/CCRecWF2019","CCSOriginalCreatedDate","CCSOriginalCreatedDate","DateTime"
"/sites/FinanceDepartment/CCRecWF2019","ccsOriginalItemID","ccsOriginalItemID","Text"
"/sites/FinanceDepartment/CCRecWF2019","Check Run Date","CheckRunDate","DateTime"
"/sites/FinanceDepartment/CCRecWF2019","Outcome","Outcome","Choice"
"/sites/FinanceDepartment/CCRecWF2019","AssocTrip","AssocTrip","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","ChargeAmount","ChargeAmount1","Currency"
"/sites/FinanceDepartment/CCRecWF2019","Check Run Date","Check_x0020_Run_x0020_Date","DateTime"
"/sites/FinanceDepartment/CCRecWF2019","ApprovedTrip","ApprovedTrip","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","ApprovedTripForFiltering","ApprovedTripForFiltering","Text"
"/sites/FinanceDepartment/CCRecWF2019","left","left","Text"
"/sites/FinanceDepartment/CCRecWF2019","right","right","Text"
"/sites/FinanceDepartment/CCRecWF2019","Desc","Desc","Text"
"/sites/FinanceDepartment/CCRecWF2019","ccsUnMappedColumnData","ccsUnMappedColumnData","Note"
"/sites/FinanceDepartment/CCRecWF2019","CCNumLookup","CCNumLookup","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","CCNumber","CCNumber","Text"
"/sites/FinanceDepartment/CCRecWF2019","TravelRelated","TravelRelated","Choice"
"/sites/FinanceDepartment/CCRecWF2019","bTravelRelated","bTravelRelated","Boolean"
"/sites/FinanceDepartment/CCRecWF2019","Entered By","EnteredBy","User"
"/sites/FinanceDepartment/CCRecWF2019","ID","ID","Counter"
"/sites/FinanceDepartment/CCRecWF2019","Content Type","ContentType","Computed"
"/sites/FinanceDepartment/CCRecWF2019","Created By","Author","User"
"/sites/FinanceDepartment/CCRecWF2019","Modified By","Editor","User"
"/sites/FinanceDepartment/CCRecWF2019","Has Copy Destinations","_HasCopyDestinations","Boolean"
"/sites/FinanceDepartment/CCRecWF2019","Copy Source","_CopySource","Text"
"/sites/FinanceDepartment/CCRecWF2019","Approval Status","_ModerationStatus","ModStat"
"/sites/FinanceDepartment/CCRecWF2019","URL Path","FileRef","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Path","FileDirRef","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Modified","Last_x0020_Modified","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Created","Created_x0020_Date","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","File Size","File_x0020_Size","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Item Type","FSObjType","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Sort Type","SortBehavior","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Effective Permissions Mask","PermMask","Computed"
"/sites/FinanceDepartment/CCRecWF2019","Principal Count","PrincipalCount","Computed"
"/sites/FinanceDepartment/CCRecWF2019","ID of the User who has the item Checked Out","CheckedOutUserId","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Is Checked out to local","IsCheckedoutToLocal","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Checked Out To","CheckoutUser","User"
"/sites/FinanceDepartment/CCRecWF2019","Unique Id","UniqueId","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Document Parent Identifier","ParentUniqueId","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Client Id","SyncClientId","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","ProgId","ProgId","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","ScopeId","ScopeId","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Virus Status","VirusStatus","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Checked Out To","CheckedOutTitle","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Check In Comment","_CheckinComment","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Checked Out To","LinkCheckedOutTitle","Computed"
"/sites/FinanceDepartment/CCRecWF2019","Edit Menu Table Start","_EditMenuTableStart","Computed"
"/sites/FinanceDepartment/CCRecWF2019","Edit Menu Table Start","_EditMenuTableStart2","Computed"
"/sites/FinanceDepartment/CCRecWF2019","Edit Menu Table End","_EditMenuTableEnd","Computed"
"/sites/FinanceDepartment/CCRecWF2019","Name","LinkFilenameNoMenu","Computed"
"/sites/FinanceDepartment/CCRecWF2019","Name","LinkFilename","Computed"
"/sites/FinanceDepartment/CCRecWF2019","Name","LinkFilename2","Computed"
"/sites/FinanceDepartment/CCRecWF2019","Type","DocIcon","Computed"
"/sites/FinanceDepartment/CCRecWF2019","Server Relative URL","ServerUrl","Computed"
"/sites/FinanceDepartment/CCRecWF2019","Encoded Absolute URL","EncodedAbsUrl","Computed"
"/sites/FinanceDepartment/CCRecWF2019","Name","BaseName","Computed"
"/sites/FinanceDepartment/CCRecWF2019","File Size","FileSizeDisplay","Computed"
"/sites/FinanceDepartment/CCRecWF2019","Property Bag","MetaInfo","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Level","_Level","Integer"
"/sites/FinanceDepartment/CCRecWF2019","Is Current Version","_IsCurrentVersion","Boolean"
"/sites/FinanceDepartment/CCRecWF2019","Item Child Count","ItemChildCount","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Folder Child Count","FolderChildCount","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Restricted","Restricted","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Originator Id","OriginatorId","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","NoExecute","NoExecute","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Content Version","ContentVersion","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Label setting","_ComplianceFlags","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Retention label","_ComplianceTag","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Retention label Applied","_ComplianceTagWrittenTime","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Label applied by","_ComplianceTagUserId","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Item is a Record","_IsRecord","Computed"
"/sites/FinanceDepartment/CCRecWF2019","BLOB Sequence Number","BSN","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","List Schema Version","_ListSchemaVersion","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Dirty","_Dirty","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Parsable","_Parsable","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","StubFile","_StubFile","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","HasEncryptedContent","_HasEncryptedContent","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","HasUserDefinedProtection","_HasUserDefinedProtection","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Access Policy","AccessPolicy","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","VirusStatus","_VirusStatus","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","VirusVendorID","_VirusVendorID","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","VirusInfo","_VirusInfo","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Comment settings","_CommentFlags","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Comment count","_CommentCount","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Like count","_LikeCount","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Rights Management Template Id","_RmsTemplateId","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Sensitivity Label Id","_IpLabelId","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Sensitivity","_DisplayName","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Sensitivity Label Assignment Method","_IpLabelAssignmentMethod","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","A2OD Mount Count","A2ODMountCount","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Expiration Date","_ExpirationDate","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","IpLabelHash","_IpLabelHash","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","IpLabelPromotionCtagVersion","_IpLabelPromotionCtagVersion","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","App Created By","AppAuthor","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","App Modified By","AppEditor","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Total Size","SMTotalSize","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Last Modified Date","SMLastModifiedDate","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Total File Stream Size","SMTotalFileStreamSize","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Total File Count","SMTotalFileCount","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Select","SelectTitle","Computed"
"/sites/FinanceDepartment/CCRecWF2019","Select","SelectFilename","Computed"
"/sites/FinanceDepartment/CCRecWF2019","Edit","Edit","Computed"
"/sites/FinanceDepartment/CCRecWF2019","owshiddenversion","owshiddenversion","Integer"
"/sites/FinanceDepartment/CCRecWF2019","UI Version","_UIVersion","Integer"
"/sites/FinanceDepartment/CCRecWF2019","Version","_UIVersionString","Text"
"/sites/FinanceDepartment/CCRecWF2019","Instance ID","InstanceID","Integer"
"/sites/FinanceDepartment/CCRecWF2019","Order","Order","Number"
"/sites/FinanceDepartment/CCRecWF2019","GUID","GUID","Guid"
"/sites/FinanceDepartment/CCRecWF2019","Workflow Version","WorkflowVersion","Integer"
"/sites/FinanceDepartment/CCRecWF2019","Workflow Instance ID","WorkflowInstanceID","Guid"
"/sites/FinanceDepartment/CCRecWF2019","Source Version (Converted Document)","ParentVersionString","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Source Name (Converted Document)","ParentLeafName","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Document Concurrency Number","DocConcurrencyNumber","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Document Stream Hash","StreamHash","Lookup"
"/sites/FinanceDepartment/CCRecWF2019","Merge","Combine","Computed"
"/sites/FinanceDepartment/CCRecWF2019","Relink","RepairDocument","Computed"
"/sites/FinanceDepartment/CCRecWF2019","Actions Disabled by Policy","PolicyDisabledUICapabilities","Computed"
"/sites/FinanceDepartment/CCRecWF2020","Content Type ID","ContentTypeId","ContentTypeId"
"/sites/FinanceDepartment/CCRecWF2020","Approver Comments","_ModerationComments","Note"
"/sites/FinanceDepartment/CCRecWF2020","Name","FileLeafRef","File"
"/sites/FinanceDepartment/CCRecWF2020","Document Modified By","Modified_x0020_By","Text"
"/sites/FinanceDepartment/CCRecWF2020","Document Created By","Created_x0020_By","Text"
"/sites/FinanceDepartment/CCRecWF2020","File Type","File_x0020_Type","Text"
"/sites/FinanceDepartment/CCRecWF2020","HTML File Type","HTML_x0020_File_x0020_Type","Text"
"/sites/FinanceDepartment/CCRecWF2020","Source URL","_SourceUrl","Text"
"/sites/FinanceDepartment/CCRecWF2020","Shared File Index","_SharedFileIndex","Text"
"/sites/FinanceDepartment/CCRecWF2020","Compliance Asset Id","ComplianceAssetId","Text"
"/sites/FinanceDepartment/CCRecWF2020","Title","Title","Text"
"/sites/FinanceDepartment/CCRecWF2020","Template Link","TemplateUrl","Text"
"/sites/FinanceDepartment/CCRecWF2020","HTML File Link","xd_ProgID","Text"
"/sites/FinanceDepartment/CCRecWF2020","Is Signed","xd_Signature","Boolean"
"/sites/FinanceDepartment/CCRecWF2020","Shortcut URL","_ShortcutUrl","URL"
"/sites/FinanceDepartment/CCRecWF2020","Shortcut Site Id","_ShortcutSiteId","Guid"
"/sites/FinanceDepartment/CCRecWF2020","Shortcut Web Id","_ShortcutWebId","Guid"
"/sites/FinanceDepartment/CCRecWF2020","Shortcut Unique Id","_ShortcutUniqueId","Guid"
"/sites/FinanceDepartment/CCRecWF2020","Trigger Flow Info","TriggerFlowInfo","Text"
"/sites/FinanceDepartment/CCRecWF2020","Document ID Value","_dlc_DocId","Text"
"/sites/FinanceDepartment/CCRecWF2020","Document ID","_dlc_DocIdUrl","URL"
"/sites/FinanceDepartment/CCRecWF2020","Persist ID","_dlc_DocIdPersistId","Boolean"
"/sites/FinanceDepartment/CCRecWF2020","ChargeDate","ChargeDate","DateTime"
"/sites/FinanceDepartment/CCRecWF2020","ChargeVendor","ChargeVendor","Text"
"/sites/FinanceDepartment/CCRecWF2020","Status","Status","Choice"
"/sites/FinanceDepartment/CCRecWF2020","ReturnReason","ReturnReason","Text"
"/sites/FinanceDepartment/CCRecWF2020","Description","Description0","Text"
"/sites/FinanceDepartment/CCRecWF2020","TravelingEmployee","TravelingEmployee","User"
"/sites/FinanceDepartment/CCRecWF2020","Coding Exception","CodingException","Text"
"/sites/FinanceDepartment/CCRecWF2020","PO Number","PONumber","Text"
"/sites/FinanceDepartment/CCRecWF2020","Month","Month","Calculated"
"/sites/FinanceDepartment/CCRecWF2020","Year","Year","Calculated"
"/sites/FinanceDepartment/CCRecWF2020","Start Month","StartMonth","Calculated"
"/sites/FinanceDepartment/CCRecWF2020","End Month","EndMonth","Calculated"
"/sites/FinanceDepartment/CCRecWF2020","Persist ID","Persist_x0020_ID","Boolean"
"/sites/FinanceDepartment/CCRecWF2020","DescriptionBlank","Description","Note"
"/sites/FinanceDepartment/CCRecWF2020","Form Data","FormData","Note"
"/sites/FinanceDepartment/CCRecWF2020","Created","Created","DateTime"
"/sites/FinanceDepartment/CCRecWF2020","Modified","Modified","DateTime"
"/sites/FinanceDepartment/CCRecWF2020","BudgetCode","BudgetCode","Lookup"
"/sites/FinanceDepartment/CCRecWF2020","MediaServiceMetadata","MediaServiceMetadata","Note"
"/sites/FinanceDepartment/CCRecWF2020","MediaServiceFastMetadata","MediaServiceFastMetadata","Note"
"/sites/FinanceDepartment/CCRecWF2020","CCSPortalFormKey","CCSPortalFormKey","Text"
"/sites/FinanceDepartment/CCRecWF2020","CCSUniqueGuid","CCSUniqueGuid","Text"
"/sites/FinanceDepartment/CCRecWF2020","CCSFormData","CCSFormData","Note"
"/sites/FinanceDepartment/CCRecWF2020","BucketFolder","BucketFolder","Text"
"/sites/FinanceDepartment/CCRecWF2020","CCSOriginalCreatedDate","CCSOriginalCreatedDate","DateTime"
"/sites/FinanceDepartment/CCRecWF2020","ccsOriginalItemID","ccsOriginalItemID","Text"
"/sites/FinanceDepartment/CCRecWF2020","Check Run Date","CheckRunDate","DateTime"
"/sites/FinanceDepartment/CCRecWF2020","Outcome","Outcome","Choice"
"/sites/FinanceDepartment/CCRecWF2020","AssocTrip","AssocTrip","Lookup"
"/sites/FinanceDepartment/CCRecWF2020","ChargeAmount","ChargeAmount1","Currency"
"/sites/FinanceDepartment/CCRecWF2020","Check Run Date","Check_x0020_Run_x0020_Date","DateTime"
"/sites/FinanceDepartment/CCRecWF2020","ApprovedTrip","ApprovedTrip","Lookup"
"/sites/FinanceDepartment/CCRecWF2020","ApprovedTripForFiltering","ApprovedTripForFiltering","Text"
"/sites/FinanceDepartment/CCRecWF2020","left","left","Text"
"/sites/FinanceDepartment/CCRecWF2020","right","right","Text"
"/sites/FinanceDepartment/CCRecWF2020","Desc","Desc","Text"
"/sites/FinanceDepartment/CCRecWF2020","ccsUnMappedColumnData","ccsUnMappedColumnData","Note"
"/sites/FinanceDepartment/CCRecWF2020","CCNumLookup","CCNumLookup","Lookup"
"/sites/FinanceDepartment/CCRecWF2020","CCNumber","CCNumber","Text"
"/sites/FinanceDepartment/CCRecWF2020","TravelRelated","TravelRelated","Choice"
"/sites/FinanceDepartment/CCRecWF2020","bTravelRelated","bTravelRelated","Boolean"
"/sites/FinanceDepartment/CCRecWF2020","Entered By","EnteredBy","User"
"/sites/FinanceDepartment/CCRecWF2020","ID","ID","Counter"
"/sites/FinanceDepartment/CCRecWF2020","Content Type","ContentType","Computed"
"/sites/FinanceDepartment/CCRecWF2020","Created By","Author","User"
"/sites/FinanceDepartment/CCRecWF2020","Modified By","Editor","User"
